city;city_ibge_code;confirmed;confirmed_per_100k_inhabitants;date;death_rate;deaths;estimated_population_2019;is_last;order_for_place;place_type;state
Goiandira;5208509;1;17,85714;2020-04-13;1,0;1;5600,0;True;6;city;GO
Goianésia;5208608;10;14,26859;2020-04-13;;0;70084,0;True;17;city;GO
Goiânia;5208707;130;8,57456;2020-04-13;0,0538;7;1516113,0;True;32;city;GO
Goiatuba;5209101;1;2,93298;2020-04-13;;0;34095,0;True;6;city;GO
Guapó;5209200;1;7,03779;2020-04-13;;0;14209,0;True;6;city;GO
Hidrolândia;5209705;0;;2020-04-13;;0;21706,0;True;18;city;GO
Importados/Indefinidos;;0;;2020-04-13;;0;;True;25;city;GO
Itaguaru;5210604;1;19,0949;2020-04-13;;0;5237,0;True;2;city;GO
Itumbiara;5211503;5;4,77363;2020-04-13;;0;104742,0;True;15;city;GO
Jataí;5211909;4;3,96503;2020-04-13;;0;100882,0;True;26;city;GO
Luziânia;5212501;8;3,84063;2020-04-13;0,25;2;208299,0;True;20;city;GO
Montividiu;5213756;1;7,46491;2020-04-13;;0;13396,0;True;6;city;GO
Nerópolis;5214507;1;3,35008;2020-04-13;;0;29850,0;True;2;city;GO
Nova Glória;5214861;1;12,2489;2020-04-13;;0;8164,0;True;7;city;GO
Nova Veneza;5215009;1;10,14919;2020-04-13;;0;9853,0;True;11;city;GO
Paranaiguara;5216304;1;9,94332;2020-04-13;;0;10057,0;True;14;city;GO
Paraúna;5216403;1;9,10084;2020-04-13;1,0;1;10988,0;True;1;city;GO
Pirenópolis;5217302;0;;2020-04-13;;0;24908,0;True;2;city;GO
Pires do Rio;5217401;1;3,17884;2020-04-13;1,0;1;31458,0;True;6;city;GO
Professor Jamil;5218391;1;31,02699;2020-04-13;;0;3223,0;True;4;city;GO
Rialma;5218607;2;18,31837;2020-04-13;;0;10918,0;True;3;city;GO
Rio Verde;5218805;13;5,51673;2020-04-13;0,0769;1;235647,0;True;32;city;GO
São Luís de Montes Belos;5220108;2;5,91419;2020-04-13;;0;33817,0;True;11;city;GO
Senador Canedo;5220454;1;0,86677;2020-04-13;;0;115371,0;True;11;city;GO
Silvânia;5220603;1;4,83209;2020-04-13;;0;20695,0;True;20;city;GO
Trindade;5221403;3;2,35112;2020-04-13;;0;127599,0;True;13;city;GO
Uruaçu;5221601;0;;2020-04-13;;0;40532,0;True;2;city;GO
Valparaíso de Goiás;5221858;6;3,56151;2020-04-13;0,1667;1;168468,0;True;21;city;GO
Vianópolis;5222005;1;7,21345;2020-04-13;;0;13863,0;True;7;city;GO
;52;233;3,31987;2020-04-13;0,0644;15;7018354,0;True;33;state;GO
Açailândia;2100055;1;0,88932;2020-04-13;;0;112445,0;True;13;city;MA
Altamira do Maranhão;2100402;1;12,30315;2020-04-13;;0;8128,0;True;2;city;MA
Cachoeira Grande;2102374;1;10,60333;2020-04-13;;0;9431,0;True;4;city;MA
Cajapió;2102408;1;8,94694;2020-04-13;;0;11177,0;True;8;city;MA
Cantanhede;2102705;1;4,54649;2020-04-13;;0;21995,0;True;4;city;MA
Caxias;2103000;2;1,213;2020-04-13;;0;164880,0;True;2;city;MA
Chapadinha;2103208;1;1,2551;2020-04-13;;0;79675,0;True;4;city;MA
Colinas;2103505;1;2,42848;2020-04-13;;0;41178,0;True;6;city;MA
Icatu;2105104;0;;2020-04-13;;0;27113,0;True;6;city;MA
Imperatriz;2105302;12;4,6389;2020-04-13;;0;258682,0;True;13;city;MA
Mirinzal;2106805;1;6,6836;2020-04-13;;0;14962,0;True;2;city;MA
Paço do Lumiar;2107506;16;13,09361;2020-04-13;0,125;2;122197,0;True;11;city;MA
Raposa;2109452;3;9,75261;2020-04-13;;0;30761,0;True;6;city;MA
Santa Inês;2109908;1;1,12304;2020-04-13;;0;89044,0;True;7;city;MA
Santa Rita;2110203;2;5,28332;2020-04-13;;0;37855,0;True;2;city;MA
São Benedito do Rio Preto;2110401;1;5,3582;2020-04-13;;0;18663,0;True;7;city;MA
São José de Ribamar;2111201;35;19,69756;2020-04-13;;0;177687,0;True;11;city;MA
São Luís;2111300;392;35,57543;2020-04-13;0,0765;30;1101884,0;True;25;city;MA
Timon;2112209;2;1,18268;2020-04-13;;0;169107,0;True;10;city;MA
Urbano Santos;2112605;1;3,01914;2020-04-13;;0;33122,0;True;6;city;MA
Viana;2112803;1;1,9069;2020-04-13;;0;52441,0;True;4;city;MA
Vitória do Mearim;2112902;1;3,05213;2020-04-13;;0;32764,0;True;3;city;MA
Zé Doca;2114007;1;1,93371;2020-04-13;;0;51714,0;True;2;city;MA
;21;478;6,75601;2020-04-13;0,0669;32;7075181,0;True;25;state;MA
Abaeté;3100203;1;4,30348;2020-04-13;;0;23237,0;False;2;city;MG
Alfenas;3101607;1;1,25006;2020-04-13;;0;79996,0;False;14;city;MG
Alpercata;3101805;1;13,46983;2020-04-13;;0;7424,0;False;6;city;MG
Araguari;3103504;7;5,96928;2020-04-13;;0;117267,0;False;13;city;MG
Arcos;3104205;4;9,97705;2020-04-13;;0;40092,0;False;12;city;MG
Barbacena;3105608;2;1,45653;2020-04-13;;0;137313,0;False;12;city;MG
Belo Horizonte;3106200;357;14,21139;2020-04-13;0,0168;6;2512070,0;False;28;city;MG
Betim;3106705;9;2,04853;2020-04-13;;0;439340,0;False;22;city;MG
Boa Esperança;3107109;3;7,47626;2020-04-13;;0;40127,0;False;19;city;MG
Bom Despacho;3107406;1;1,97609;2020-04-13;;0;50605,0;False;22;city;MG
Bonfim;3108107;1;14,56028;2020-04-13;;0;6868,0;False;2;city;MG
Borda da Mata;3108305;2;10,30291;2020-04-13;;0;19412,0;False;5;city;MG
Botelhos;3108404;1;6,67958;2020-04-13;;0;14971,0;False;7;city;MG
Cambuí;3110608;5;16,9199;2020-04-13;;0;29551,0;False;8;city;MG
Cambuquira;3110707;1;7,80396;2020-04-13;;0;12814,0;False;3;city;MG
Campo Belo;3111200;2;3,70172;2020-04-13;;0;54029,0;False;18;city;MG
Campos Altos;3111507;1;6,46789;2020-04-13;;0;15461,0;False;22;city;MG
Campos Gerais;3111606;1;3,47536;2020-04-13;;0;28774,0;False;2;city;MG
Capitólio;3112802;1;11,5848;2020-04-13;;0;8632,0;False;13;city;MG
Carangola;3113305;1;3,0303;2020-04-13;;0;33000,0;False;6;city;MG
Carmo da Cachoeira;3113909;1;8,21693;2020-04-13;;0;12170,0;False;10;city;MG
Carmo do Cajuru;3114204;2;8,89759;2020-04-13;;0;22478,0;False;18;city;MG
Centralina;3115805;1;9,66184;2020-04-13;;0;10350,0;False;8;city;MG
Conceição das Alagoas;3117306;2;7,17026;2020-04-13;;0;27893,0;False;3;city;MG
Contagem;3118601;17;2,5608;2020-04-13;;0;663855,0;False;22;city;MG
Coronel Fabriciano;3119401;2;1,82058;2020-04-13;;0;109855,0;False;27;city;MG
Divinésia;3121902;1;29,26544;2020-04-13;;0;3417,0;False;8;city;MG
Divinópolis;3122306;21;8,81501;2020-04-13;0,0476;1;238230,0;False;35;city;MG
Esmeraldas;3124104;1;1,41739;2020-04-13;;0;70552,0;False;11;city;MG
Espinosa;3124302;1;3,16286;2020-04-13;;0;31617,0;False;2;city;MG
Extrema;3125101;5;13,80262;2020-04-13;;0;36225,0;False;16;city;MG
Ferros;3125903;3;30,5499;2020-04-13;;0;9820,0;False;3;city;MG
Formiga;3126109;0;;2020-04-13;;0;67683,0;False;8;city;MG
Frutal;3127107;1;1,68079;2020-04-13;;0;59496,0;False;8;city;MG
Governador Valadares;3127701;5;1,78645;2020-04-13;0,2;1;279885,0;False;19;city;MG
Guimarânia;3128907;1;12,43936;2020-04-13;;0;8039,0;False;18;city;MG
Ibirité;3129806;2;1,10985;2020-04-13;;0;180204,0;False;3;city;MG
Importados/Indefinidos;;10;;2020-04-13;;0;;False;23;city;MG
Ipaba;3131158;2;10,74864;2020-04-13;;0;18607,0;False;6;city;MG
Ipatinga;3131307;4;1,51855;2020-04-13;;0;263410,0;False;31;city;MG
Ipuiúna;3131505;1;9,92162;2020-04-13;;0;10079,0;False;3;city;MG
Itabira;3131703;2;1,66583;2020-04-13;0,5;1;120060,0;False;11;city;MG
Itajubá;3132404;2;2,06464;2020-04-13;;0;96869,0;False;4;city;MG
Itanhandu;3133105;1;6,52273;2020-04-13;;0;15331,0;False;5;city;MG
Itapecerica;3133501;2;9,19033;2020-04-13;;0;21762,0;False;4;city;MG
Itapeva;3133600;1;10,22181;2020-04-13;;0;9783,0;False;7;city;MG
Ituiutaba;3134202;1;0,95537;2020-04-13;;0;104671,0;False;3;city;MG
Jaboticatubas;3134608;1;4,9645;2020-04-13;;0;20143,0;False;3;city;MG
Janaúba;3135100;2;2,79142;2020-04-13;;0;71648,0;False;9;city;MG
Jeceaba;3135407;1;20,35831;2020-04-13;;0;4912,0;False;8;city;MG
João Monlevade;3136207;1;1,25141;2020-04-13;;0;79910,0;False;5;city;MG
Juiz de Fora;3136702;61;10,72296;2020-04-13;0,0328;2;568873,0;False;29;city;MG
Lagoa da Prata;3137205;14;26,83792;2020-04-13;;0;52165,0;False;22;city;MG
Lavras;3138203;3;2,89093;2020-04-13;;0;103773,0;False;13;city;MG
Machado;3139003;2;4,74687;2020-04-13;;0;42133,0;False;8;city;MG
Manhuaçu;3139409;2;2,21658;2020-04-13;;0;90229,0;False;15;city;MG
Mariana;3140001;3;4,94039;2020-04-13;0,3333;1;60724,0;False;24;city;MG
Mário Campos;3140159;1;6,48677;2020-04-13;;0;15416,0;False;5;city;MG
Marliéria;3140308;1;24,7586;2020-04-13;;0;4039,0;False;2;city;MG
Matozinhos;3141108;1;2,6441;2020-04-13;;0;37820,0;False;8;city;MG
Monte Carmelo;3143104;4;8,36663;2020-04-13;;0;47809,0;False;3;city;MG
Montes Claros;3143302;1;0,2443;2020-04-13;1,0;1;409341,0;False;8;city;MG
Muriaé;3143906;4;3,67772;2020-04-13;;0;108763,0;False;16;city;MG
Nanuque;3144300;2;4,90798;2020-04-13;;0;40750,0;False;10;city;MG
Nova Lima;3144805;44;46,36997;2020-04-13;;0;94889,0;False;27;city;MG
Nova Serrana;3145208;1;0,97378;2020-04-13;;0;102693,0;False;2;city;MG
Ouro Fino;3146008;1;2,97274;2020-04-13;1,0;1;33639,0;False;8;city;MG
Paracatu;3147006;1;1,07345;2020-04-13;;0;93158,0;False;9;city;MG
Pará de Minas;3147105;3;3,19254;2020-04-13;;0;93969,0;False;5;city;MG
Paraisópolis;3147303;4;18,97263;2020-04-13;0,5;2;21083,0;False;9;city;MG
Patos de Minas;3148004;6;3,93474;2020-04-13;0,1667;1;152488,0;False;10;city;MG
Patrocínio;3148103;7;7,7129;2020-04-13;;0;90757,0;False;29;city;MG
Perdões;3149903;1;4,67508;2020-04-13;;0;21390,0;False;2;city;MG
Pirapetinga;3151107;1;9,3006;2020-04-13;;0;10752,0;False;2;city;MG
Pirapora;3151206;1;1,77217;2020-04-13;;0;56428,0;False;4;city;MG
Piumhi;3151503;1;2,88259;2020-04-13;;0;34691,0;False;7;city;MG
Poços de Caldas;3151800;4;2,38953;2020-04-13;;0;167397,0;False;24;city;MG
Pouso Alegre;3152501;12;7,96089;2020-04-13;0,1667;2;150737,0;False;13;city;MG
Ribeirão das Neves;3154606;2;0,59727;2020-04-13;;0;334858,0;False;12;city;MG
Sabará;3156700;7;5,13407;2020-04-13;;0;136344,0;False;18;city;MG
Santa Luzia;3157807;3;1,36903;2020-04-13;;0;219134,0;False;16;city;MG
Santa Maria de Itabira;3158003;1;9,21914;2020-04-13;;0;10847,0;False;5;city;MG
Santana do Paraíso;3158953;1;2,88492;2020-04-13;;0;34663,0;False;12;city;MG
Santo Antônio do Monte;3160405;3;10,6221;2020-04-13;;0;28243,0;False;12;city;MG
São Brás do Suaçuí;3160900;1;26,75227;2020-04-13;;0;3738,0;False;3;city;MG
São Gotardo;3162104;1;2,81936;2020-04-13;;0;35469,0;False;3;city;MG
São João del Rei;3162500;3;3,3303;2020-04-13;;0;90082,0;False;19;city;MG
São João Nepomuceno;3162906;1;3,79348;2020-04-13;;0;26361,0;False;6;city;MG
São Lourenço;3163706;2;4,36196;2020-04-13;;0;45851,0;False;4;city;MG
Sarzedo;3165537;1;3,05325;2020-04-13;;0;32752,0;False;9;city;MG
Senador Amaral;3165578;4;74,6826;2020-04-13;;0;5356,0;False;8;city;MG
Serra do Salitre;3166808;1;8,63409;2020-04-13;;0;11582,0;False;16;city;MG
Sete Lagoas;3167202;3;1,25188;2020-04-13;;0;239639,0;False;27;city;MG
Timóteo;3168705;7;7,79146;2020-04-13;;0;89842,0;False;22;city;MG
Toledo;3169109;2;31,95909;2020-04-13;;0;6258,0;False;12;city;MG
Ubá;3169901;4;3,46164;2020-04-13;;0;115552,0;False;8;city;MG
Uberaba;3170107;18;5,39273;2020-04-13;0,0556;1;333783,0;False;24;city;MG
Uberlândia;3170206;55;7,95597;2020-04-13;0,0364;2;691305,0;False;27;city;MG
Unaí;3170404;1;1,18514;2020-04-13;;0;84378,0;False;15;city;MG
Varginha;3170701;7;5,16384;2020-04-13;0,1429;1;135558,0;False;10;city;MG
Vazante;3171006;2;9,71345;2020-04-13;;0;20590,0;False;6;city;MG
;31;815;3,85001;2020-04-13;0,0282;23;21168791,0;False;36;state;MG
Alcinópolis;5000252;1;18,71608;2020-04-13;;0;5343,0;True;14;city;MS
Batayporã;5002001;6;52,96143;2020-04-13;0,3333;2;11329,0;True;18;city;MS
Campo Grande;5002704;55;6,13852;2020-04-13;0,0364;2;895982,0;True;31;city;MS
Chapadão do Sul;5002951;6;23,79253;2020-04-13;;0;25218,0;True;9;city;MS
Corumbá;5003207;1;0,89738;2020-04-13;;0;111435,0;True;7;city;MS
Coxim;5003306;1;2,98125;2020-04-13;;0;33543,0;True;1;city;MS
Dourados;5003702;7;3,13973;2020-04-13;;0;222949,0;True;17;city;MS
Naviraí;5005707;1;1,82222;2020-04-13;;0;54878,0;True;2;city;MS
Nova Andradina;5006200;10;18,39114;2020-04-13;;0;54374,0;True;14;city;MS
Paranaíba;5006309;2;4,74518;2020-04-13;;0;42148,0;True;3;city;MS
Ponta Porã;5006606;1;1,08078;2020-04-13;;0;92526,0;True;24;city;MS
Rio Verde de Mato Grosso;5007406;1;5,06432;2020-04-13;;0;19746,0;True;18;city;MS
Sidrolândia;5007901;1;1,73415;2020-04-13;;0;57665,0;True;26;city;MS
Sonora;5007935;9;46,69503;2020-04-13;;0;19274,0;True;7;city;MS
Três Lagoas;5008305;11;9,06185;2020-04-13;;0;121388,0;True;13;city;MS
;50;113;4,06623;2020-04-13;0,0354;4;2778986,0;True;31;state;MS
Alta Floresta;5100250;1;1,93117;2020-04-13;;0;51782,0;True;10;city;MT
Aripuanã;5101407;2;8,94694;2020-04-13;0,5;1;22354,0;True;8;city;MT
Cáceres;5102504;2;2,11918;2020-04-13;0,5;1;94376,0;True;8;city;MT
Campo Novo do Parecis;5102637;1;2,82805;2020-04-13;;0;35360,0;True;10;city;MT
Canarana;5102702;1;4,63414;2020-04-13;;0;21579,0;True;8;city;MT
Chapada dos Guimarães;5103007;0;;2020-04-13;;0;19752,0;True;7;city;MT
Cuiabá;5103403;72;11,7542;2020-04-13;;0;612547,0;True;21;city;MT
Importados/Indefinidos;;3;;2020-04-13;;0;;True;8;city;MT
Lambari D'Oeste;5105234;1;16,3372;2020-04-13;;0;6121,0;True;6;city;MT
Lucas do Rio Verde;5105259;1;1,52593;2020-04-13;1,0;1;65534,0;True;12;city;MT
Nova Monte Verde;5108956;1;10,89562;2020-04-13;;0;9178,0;True;19;city;MT
Nova Mutum;5106224;1;2,20371;2020-04-13;;0;45378,0;True;10;city;MT
Primavera do Leste;5107040;1;1,61241;2020-04-13;;0;62019,0;True;7;city;MT
Rondonópolis;5107602;22;9,46273;2020-04-13;0,0455;1;232491,0;True;15;city;MT
São José dos Quatro Marcos;5107107;2;10,57865;2020-04-13;;0;18906,0;True;8;city;MT
Sinop;5107909;11;7,69252;2020-04-13;;0;142996,0;True;12;city;MT
Tangará da Serra;5107958;5;4,81928;2020-04-13;;0;103750,0;True;13;city;MT
União do Sul;5108303;1;28,36879;2020-04-13;;0;3525,0;True;8;city;MT
Várzea Grande;5108402;6;2,10548;2020-04-13;;0;284971,0;True;20;city;MT
;51;134;3,84564;2020-04-13;0,0299;4;3484466,0;True;22;state;MT
Abaetetuba;1500107;3;1,90237;2020-04-13;;0;157698,0;True;14;city;PA
Acará;1500206;1;1,79885;2020-04-13;;0;55591,0;True;3;city;PA
Altamira;1500602;2;1,74529;2020-04-13;;0;114594,0;True;11;city;PA
Ananindeua;1500800;28;5,27706;2020-04-13;;0;530598,0;True;20;city;PA
Barcarena;1501303;3;2,40616;2020-04-13;;0;124680,0;True;13;city;PA
Belém;1501402;218;14,60397;2020-04-13;0,0505;11;1492745,0;True;27;city;PA
Benevides;1501501;1;1,59396;2020-04-13;;0;62737,0;True;11;city;PA
Bujaru;1501907;1;3,43265;2020-04-13;;0;29132,0;True;3;city;PA
Cametá;1502103;1;0,72522;2020-04-13;1,0;1;137890,0;True;8;city;PA
Capanema;1502202;1;1,44871;2020-04-13;;0;69027,0;True;1;city;PA
Castanhal;1502400;7;3,48618;2020-04-13;;0;200793,0;True;19;city;PA
Conceição do Araguaia;1502707;1;2,08925;2020-04-13;;0;47864,0;True;1;city;PA
Goianésia do Pará;1503093;1;2,47066;2020-04-13;;0;40475,0;True;11;city;PA
Itaituba;1503606;3;2,96305;2020-04-13;;0;101247,0;True;19;city;PA
Marabá;1504208;2;0,71595;2020-04-13;;0;279349,0;True;22;city;PA
Marituba;1504422;5;3,80167;2020-04-13;;0;131521,0;True;14;city;PA
Novo Progresso;1505031;1;3,88169;2020-04-13;;0;25762,0;True;11;city;PA
Oeiras do Pará;1505205;1;3,07579;2020-04-13;;0;32512,0;True;11;city;PA
Parauapebas;1505536;11;5,28153;2020-04-13;;0;208273,0;True;17;city;PA
Quatipuru;1506112;1;7,34862;2020-04-13;;0;13608,0;True;3;city;PA
Salinópolis;1506203;1;2,45851;2020-04-13;;0;40675,0;True;1;city;PA
Santarém;1506807;13;4,26805;2020-04-13;0,0769;1;304589,0;True;13;city;PA
Santo Antônio do Tauá;1507003;2;6,35284;2020-04-13;;0;31482,0;True;7;city;PA
São Geraldo do Araguaia;1507458;1;4,02463;2020-04-13;;0;24847,0;True;11;city;PA
São Miguel do Guamá;1507607;0;;2020-04-13;;1;58986,0;True;3;city;PA
Tucuruí;1508100;1;0,87982;2020-04-13;;0;113659,0;True;14;city;PA
;15;310;3,60345;2020-04-13;0,0452;14;8602865,0;True;27;state;PA
Bayeux;2501807;4;4,12882;2020-04-13;0,25;1;96880,0;True;6;city;PB
Cabedelo;2503209;5;7,3816;2020-04-13;0,4;2;67736,0;True;13;city;PB
Campina Grande;2504009;3;0,73219;2020-04-13;;0;409731,0;True;18;city;PB
Igaracy;2502607;1;16,34788;2020-04-13;;0;6117,0;True;22;city;PB
João Pessoa;2507507;103;12,73153;2020-04-13;0,1068;11;809015,0;True;27;city;PB
Junco do Seridó;2507804;3;41,95804;2020-04-13;0,3333;1;7150,0;True;11;city;PB
Patos;2510808;4;3,7173;2020-04-13;0,25;1;107605,0;True;15;city;PB
Santa Rita;2513703;10;7,32139;2020-04-13;;0;136586,0;True;7;city;PB
Sapé;2515302;1;1,90024;2020-04-13;;0;52625,0;True;2;city;PB
Serra Branca;2515500;1;7,2998;2020-04-13;;0;13699,0;True;11;city;PB
Sousa;2516201;1;1,44001;2020-04-13;;0;69444,0;True;18;city;PB
;25;136;3,38466;2020-04-13;0,1176;16;4018127,0;True;33;state;PB
Abreu e Lima;2600054;13;13,0013;2020-04-13;;0;99990,0;True;5;city;PE
Aliança;2600708;3;7,81535;2020-04-13;;0;38386,0;True;13;city;PE
Araçoiaba;2601052;2;9,74469;2020-04-13;;0;20524,0;True;1;city;PE
Arcoverde;2601201;4;5,38083;2020-04-13;0,25;1;74338,0;True;6;city;PE
Belo Jardim;2601706;2;2,61647;2020-04-13;;0;76439,0;True;26;city;PE
Bezerros;2601904;1;1,64479;2020-04-13;;0;60798,0;True;1;city;PE
Bom Conselho;2602100;1;2,05956;2020-04-13;;0;48554,0;True;4;city;PE
Bom Jardim;2602209;2;5,10412;2020-04-13;0,5;1;39184,0;True;7;city;PE
Cabo de Santo Agostinho;2602902;15;7,2447;2020-04-13;0,3333;5;207048,0;True;11;city;PE
Cachoeirinha;2603108;8;39,25417;2020-04-13;;0;20380,0;True;8;city;PE
Camaragibe;2603454;37;23,44324;2020-04-13;0,1081;4;157828,0;True;18;city;PE
Capoeiras;2603801;1;4,98803;2020-04-13;;0;20048,0;True;5;city;PE
Carpina;2604007;2;2,39117;2020-04-13;;0;83641,0;True;5;city;PE
Caruaru;2604106;7;1,93842;2020-04-13;0,1429;1;361118,0;True;22;city;PE
Catende;2604205;2;4,66287;2020-04-13;0,5;1;42892,0;True;7;city;PE
Chã Grande;2604502;1;4,60872;2020-04-13;;0;21698,0;True;2;city;PE
Fernando de Noronha;2605459;24;784,0575;2020-04-13;;0;3061,0;True;18;city;PE
Frei Miguelinho;2605806;1;6,46956;2020-04-13;;0;15457,0;True;5;city;PE
Gameleira;2605905;1;3,2204;2020-04-13;1,0;1;31052,0;True;3;city;PE
Garanhuns;2606002;2;1,43074;2020-04-13;0,5;1;139788,0;True;5;city;PE
Glória do Goitá;2606101;1;3,26755;2020-04-13;;0;30604,0;True;2;city;PE
Goiana;2606200;5;6,26896;2020-04-13;0,6;3;79758,0;True;18;city;PE
Gravatá;2606408;1;1,18943;2020-04-13;;0;84074,0;True;1;city;PE
Igarassu;2606804;3;2,56369;2020-04-13;0,3333;1;117019,0;True;7;city;PE
Importados/Indefinidos;;8;;2020-04-13;0,125;1;;True;28;city;PE
Ipojuca;2607208;5;5,19729;2020-04-13;;0;96204,0;True;4;city;PE
Ipubi;2607307;2;6,48214;2020-04-13;;0;30854,0;True;14;city;PE
Itapissuma;2607752;2;7,50441;2020-04-13;;0;26651,0;True;2;city;PE
Jaboatão dos Guararapes;2607901;79;11,24879;2020-04-13;0,0759;6;702298,0;True;26;city;PE
João Alfredo;2608107;3;8,86997;2020-04-13;;0;33822,0;True;5;city;PE
Lagoa do Carro;2608453;2;11,06746;2020-04-13;0,5;1;18071,0;True;8;city;PE
Lagoa dos Gatos;2608701;1;6,13874;2020-04-13;1,0;1;16290,0;True;1;city;PE
Limoeiro;2608909;2;3,55556;2020-04-13;0,5;1;56250,0;True;5;city;PE
Macaparana;2609006;1;3,94073;2020-04-13;1,0;1;25376,0;True;7;city;PE
Machados;2609105;2;12,43163;2020-04-13;;0;16088,0;True;2;city;PE
Moreno;2609402;4;6,37105;2020-04-13;;0;62784,0;True;7;city;PE
Olinda;2609600;91;23,18578;2020-04-13;0,0769;7;392482,0;True;23;city;PE
Palmares;2610004;4;6,32411;2020-04-13;0,5;2;63250,0;True;15;city;PE
Passira;2610509;1;3,45626;2020-04-13;;0;28933,0;True;6;city;PE
Paudalho;2610608;7;12,38806;2020-04-13;0,2857;2;56506,0;True;8;city;PE
Paulista;2610707;67;20,19447;2020-04-13;0,0299;2;331774,0;True;11;city;PE
Petrolina;2611101;5;1,43207;2020-04-13;;0;349145,0;True;22;city;PE
Pombos;2611309;2;7,38253;2020-04-13;0,5;1;27091,0;True;5;city;PE
Quipapá;2611507;1;3,84069;2020-04-13;;0;26037,0;True;3;city;PE
Recife;2611606;672;40,83302;2020-04-13;0,0685;46;1645727,0;True;30;city;PE
Salgueiro;2612208;5;8,20614;2020-04-13;;0;60930,0;True;7;city;PE
Santa Cruz do Capibaribe;2612505;1;0,92647;2020-04-13;;0;107937,0;True;3;city;PE
São Bento do Una;2613008;1;1,68056;2020-04-13;;0;59504,0;True;3;city;PE
São Caitano;2613107;1;2,68492;2020-04-13;;0;37245,0;True;4;city;PE
São José da Coroa Grande;2613404;1;4,69528;2020-04-13;1,0;1;21298,0;True;2;city;PE
São Lourenço da Mata;2613701;33;29,14422;2020-04-13;0,2727;9;113230,0;True;17;city;PE
Serra Talhada;2613909;2;2,31616;2020-04-13;;0;86350,0;True;4;city;PE
Sertânia;2614105;1;2,78497;2020-04-13;1,0;1;35907,0;True;3;city;PE
Timbaúba;2615300;1;1,88601;2020-04-13;;0;53022,0;True;7;city;PE
Toritama;2615409;1;2,21146;2020-04-13;;0;45219,0;True;3;city;PE
Tracunhaém;2615508;1;7,26269;2020-04-13;;0;13769,0;True;3;city;PE
Vitória de Santo Antão;2616407;6;4,32411;2020-04-13;0,1667;1;138757,0;True;7;city;PE
;26;1154;12,07483;2020-04-13;0,0884;102;9557071,0;True;33;state;PE
Campo Maior;2202208;1;2,13525;2020-04-13;;0;46833,0;True;11;city;PI
Caracol;2202505;1;9,16086;2020-04-13;;0;10916,0;True;1;city;PI
Parnaíba;2207702;1;0,65326;2020-04-13;1,0;1;153078,0;True;16;city;PI
Pimenteiras;2208106;1;8,24606;2020-04-13;;0;12127,0;True;1;city;PI
Piracuruca;2208304;4;13,89323;2020-04-13;0,25;1;28791,0;True;8;city;PI
São José do Divino;2210052;3;56,11672;2020-04-13;0,3333;1;5346,0;True;17;city;PI
Teresina;2211001;47;5,4345;2020-04-13;0,1064;5;864845,0;True;25;city;PI
;22;58;1,77195;2020-04-13;0,1379;8;3273227,0;True;25;state;PI
Almirante Tamandaré;4100400;6;5,05804;2020-04-13;;0;118623,0;True;15;city;PR
Apucarana;4101408;5;3,70381;2020-04-13;;0;134996,0;True;1;city;PR
Arapongas;4101507;9;7,31547;2020-04-13;0,1111;1;123027,0;True;13;city;PR
Araruna;4101705;8;57,26557;2020-04-13;;0;13970,0;True;11;city;PR
Araucária;4101804;4;2,78081;2020-04-13;;0;143843,0;True;13;city;PR
Assis Chateaubriand;4102000;7;20,98196;2020-04-13;;0;33362,0;True;13;city;PR
Balsa Nova;4102307;5;38,63689;2020-04-13;;0;12941,0;True;9;city;PR
Bandeirantes;4102406;3;9,56419;2020-04-13;;0;31367,0;True;8;city;PR
Cambé;4103701;4;3,75471;2020-04-13;;0;106533,0;True;13;city;PR
Campina da Lagoa;4103909;1;7,04126;2020-04-13;1,0;1;14202,0;True;5;city;PR
Campina Grande do Sul;4104006;3;6,93033;2020-04-13;;0;43288,0;True;11;city;PR
Campo Largo;4104204;12;9,09077;2020-04-13;0,0833;1;132002,0;True;28;city;PR
Campo Magro;4104253;1;3,41087;2020-04-13;;0;29318,0;True;11;city;PR
Campo Mourão;4104303;19;20,02973;2020-04-13;0,2105;4;94859,0;True;20;city;PR
Cascavel;4104808;60;18,2674;2020-04-13;0,0333;2;328454,0;True;22;city;PR
Castro;4104907;2;2,79783;2020-04-13;;0;71484,0;True;16;city;PR
Chopinzinho;4105409;1;5,19373;2020-04-13;;0;19254,0;True;10;city;PR
Cianorte;4105508;14;16,94505;2020-04-13;0,0714;1;82620,0;True;31;city;PR
Colombo;4105805;8;3,28237;2020-04-13;;0;243726,0;True;23;city;PR
Contenda;4106209;1;5,38097;2020-04-13;;0;18584,0;True;16;city;PR
Cornélio Procópio;4106407;1;2,09008;2020-04-13;;0;47845,0;True;12;city;PR
Curitiba;4106902;299;15,46734;2020-04-13;0,0201;6;1933105,0;True;31;city;PR
Faxinal;4107603;1;5,79677;2020-04-13;;0;17251,0;True;20;city;PR
Fazenda Rio Grande;4107652;6;5,98749;2020-04-13;;0;100209,0;True;13;city;PR
Foz do Iguaçu;4108304;30;11,60398;2020-04-13;;0;258532,0;True;27;city;PR
Francisco Beltrão;4108403;1;1,09778;2020-04-13;;0;91093,0;True;14;city;PR
Goioerê;4108601;3;10,38637;2020-04-13;;0;28884,0;True;13;city;PR
Guaíra;4108809;2;6,03883;2020-04-13;;0;33119,0;True;25;city;PR
